magnitud,lugar,lat,lon,profundidad,fecha,tipo
2.8169434346234574,"95 km S of Sand Point, Alaska",54.48604583740234,-160.29302978515625,24.087461471557617,2025-11-19 22:43,Terremoto
2.8385109144931664,"93 km S of Sand Point, Alaska",54.50358581542969,-160.2892608642578,19.026853561401367,2025-11-19 22:35,Terremoto
2.2866889423764083,"28 km NW of Susitna, Alaska",61.72259140014648,-150.90940856933594,67.62260437011719,2025-11-19 22:29,Terremoto
2.583670482912876,"57 km SE of Pope-Vannoy Landing, Alaska",59.16008758544922,-153.84796142578125,113.06771850585938,2025-11-19 22:29,Terremoto
4.3,"61 km ESE of Hengchun, Taiwan",21.8906,121.3256,10.0,2025-11-19 22:19,Terremoto
2.0098270530801914,"42 km SSE of Nelchina, Alaska",61.62534713745117,-146.54515075683594,14.58416748046875,2025-11-19 22:17,Terremoto
2.0629970042078245,"57 km ENE of Pedro Bay, Alaska",59.9248046875,-153.10986328125,118.22405242919922,2025-11-19 22:15,Terremoto
5.1,Kermadec Islands region,-31.5946,-178.7643,114.275,2025-11-19 22:06,Terremoto
2.0333170084597563,"42 km WNW of Beluga, Alaska",61.35214233398438,-151.73516845703125,87.88795471191406,2025-11-19 21:53,Terremoto
2.318159316461226,"42 km NNW of Chickaloon, Alaska",62.17074966430664,-148.63323974609375,14.748990058898926,2025-11-19 21:39,Terremoto
2.35,"20 km NNE of Yerington, Nevada",39.1465,-119.0565,11.4724,2025-11-19 21:33,Terremoto
2.08637508848962,"53 km NNE of Chenega, Alaska",60.53428649902344,-147.8077392578125,7.184337615966797,2025-11-19 21:26,Terremoto
4.8,"183 km NNE of Palu, Indonesia",0.6368,120.4607,17.247,2025-11-19 21:15,Terremoto
2.3,"2 km SW of Avenal, CA",35.9935,-120.1415,15.72,2025-11-19 21:10,Terremoto
2.07,"14 km S of Princeton, Canada",49.327333333333335,-120.48966666666666,-0.37,2025-11-19 20:53,Terremoto
3.78,"135 km NNE of Punta Cana, Dominican Republic",19.653,-67.7896,12.0,2025-11-19 20:36,Terremoto
3.465644971915777,"Rat Islands, Aleutian Islands, Alaska",51.26798629760742,178.51254272460938,9.823610305786133,2025-11-19 20:25,Terremoto
4.7,"56 km ENE of Norsup, Vanuatu",-15.7885,167.8391,192.081,2025-11-19 19:39,Terremoto
3.3803879445547036,"224 km ESE of Chiniak, Alaska",56.58979415893555,-149.09024047851562,9.578055381774902,2025-11-19 19:17,Terremoto
2.383346636552391,"78 km WSW of Adak, Alaska",51.51872634887695,-177.6134796142578,17.038658142089844,2025-11-19 19:17,Terremoto
2.0077697554000107,"36 km NNE of Chenega, Alaska",60.35791397094727,-147.7052001953125,9.694477081298828,2025-11-19 19:14,Terremoto
2.5,"18 km W of Stanley, Idaho",44.2481,-115.1723,14.207,2025-11-19 19:06,Terremoto
4.2,"121 km SSW of Nikolski, Alaska",51.9578,-169.6301,28.73,2025-11-19 19:03,Terremoto
5.0,South Sandwich Islands region,-57.9631,-25.1924,39.527,2025-11-19 18:45,Terremoto
2.7287345459275785,"87 km SSE of King Cove, Alaska",54.37652206420898,-161.64344787597656,8.403971672058105,2025-11-19 18:02,Terremoto
3.19799232432161,"111 km SW of Adak, Alaska",51.28445053100586,-177.9361572265625,21.52747344970703,2025-11-19 17:57,Terremoto
2.19,"9 km NW of The Geysers, CA",38.8344993591309,-122.832832336426,1.86000001430511,2025-11-19 17:31,Terremoto
2.3799548792536807,"31 km NNE of Paxson, Alaska",63.35208892822266,-145.40811157226562,7.247524738311768,2025-11-19 17:23,Terremoto
2.0790675409668604,"42 km NNE of Chenega, Alaska",60.42178344726562,-147.74928283691406,11.023677825927734,2025-11-19 17:05,Terremoto
2.1,"57 km S of Whites City, New Mexico",31.655,-104.417,5.946,2025-11-19 16:49,Terremoto
2.23,"3 km SE of Hamilton City, CA",39.7221666666667,-121.991,14.13,2025-11-19 16:45,Terremoto
3.0408864815291867,"78 km SW of Nikolski, Alaska",52.39054107666016,-169.5845947265625,36.6375617980957,2025-11-19 16:35,Terremoto
3.4,"57 km S of Whites City, New Mexico",31.661,-104.414,5.741,2025-11-19 16:22,Terremoto
2.0,"57 km S of Whites City, New Mexico",31.658,-104.414,5.8435,2025-11-19 16:20,Terremoto
2.0799868096497636,"15 km ESE of Clam Gulch, Alaska",60.17068481445312,-151.14276123046875,64.9811019897461,2025-11-19 16:14,Terremoto
4.8,"142 km W of Tobelo, Indonesia",1.959,126.7528,10.0,2025-11-19 16:06,Terremoto
2.791036180121756,"101 km ESE of Akutan, Alaska",53.654541015625,-164.45755004882812,37.99067306518555,2025-11-19 16:05,Terremoto
2.6596622110626837,"18 km W of Healy, Alaska",63.83481979370117,-149.3427734375,119.46253204345703,2025-11-19 15:59,Terremoto
2.5043308555223027,"21 km E of Healy, Alaska",63.86041641235352,-148.52586364746094,97.16734313964844,2025-11-19 15:50,Terremoto
4.4,"205 km WSW of Puerto, Chile",-20.7815,-72.027,10.0,2025-11-19 15:46,Terremoto
4.5,"83 km N of Turpan, China",43.7021,89.1601,10.0,2025-11-19 15:45,Terremoto
2.04,"2 km ESE of Yosemite Lakes, CA",37.1846666666667,-119.755333333333,19.82,2025-11-19 15:21,Terremoto
2.9514690918067337,"22 km SW of Adak, Alaska",51.70853805541992,-176.82357788085938,68.86067962646484,2025-11-19 14:38,Terremoto
2.3604135685557877,"56 km E of Pedro Bay, Alaska",59.72659301757812,-153.1113739013672,99.88456726074219,2025-11-19 14:33,Terremoto
4.1,"83 km WNW of Kirakira, Solomon Islands",-10.2833,161.181,56.272,2025-11-19 14:15,Terremoto
2.945265743812355,"75 km SW of Adak, Alaska",51.48830413818359,-177.5310821533203,30.62453842163086,2025-11-19 13:27,Terremoto
2.907985976083444,"43 km WSW of Tatitlek, Alaska",60.6874885559082,-147.38975524902344,12.466472625732422,2025-11-19 13:23,Terremoto
4.9,southeast of the Loyalty Islands,-22.8411,171.571,10.0,2025-11-19 13:22,Terremoto
3.33110535629038,"93 km WSW of Karluk, Alaska",57.11553955078125,-155.7588653564453,13.450411796569824,2025-11-19 13:07,Terremoto
2.0,"12 km WSW of Stanton, Texas",32.105,-101.922,8.7646,2025-11-19 13:04,Terremoto
2.911643181488201,"116 km SSW of False Pass, Alaska",53.84181213378906,-163.86424255371094,25.49917221069336,2025-11-19 13:01,Terremoto
3.804382257052208,"34 km NNE of Paxson, Alaska",63.3878173828125,-145.41571044921875,5.006574630737305,2025-11-19 12:57,Terremoto
2.0,"5 km ENE of Dover-Foxcroft, Maine",45.2043,-69.1641,7.931,2025-11-19 12:31,Terremoto
2.86,"15 km WNW of Alberto Oviedo Mota, B.C., MX",32.2655,-115.3235,9.53,2025-11-19 12:24,Terremoto
2.3642071623958145,"48 km SE of Port Graham, Alaska",59.08797454833984,-151.1474151611328,28.838449478149414,2025-11-19 11:51,Terremoto
3.04,"66 km NNE of Cruz Bay, U.S. Virgin Islands",18.8348333333333,-64.4515,45.43,2025-11-19 11:43,Terremoto
4.8,"Kermadec Islands, New Zealand",-30.5689,-178.1983,83.057,2025-11-19 11:40,Terremoto
4.9,"152 km SE of Vilyuchinsk, Russia",51.8418,159.7755,46.898,2025-11-19 11:39,Terremoto
4.3,"20 km SSW of Sitia, Greece",35.0261,26.0513,10.0,2025-11-19 11:14,Terremoto
4.6,"113 km NE of Alotau, Papua New Guinea",-9.589,151.1839,10.0,2025-11-19 11:00,Terremoto
2.564228854978742,"35 km NW of Ninilchik, Alaska",60.28630447387695,-152.0963897705078,88.32588195800781,2025-11-19 10:09,Terremoto
2.32,"17 km WSW of Delta, B.C., MX",32.2711666666667,-115.349,2.02,2025-11-19 10:05,Terremoto
2.85,"8 km E of Loomis, Washington",48.81,-119.52283333333334,15.91,2025-11-19 09:56,Terremoto
4.5,"26 km ENE of Hualien City, Taiwan",24.0925,121.8366,13.014,2025-11-19 09:38,Terremoto
2.054407249277577,"47 km NNE of Yakutat, Alaska",59.95572662353516,-139.48336791992188,2.184138536453247,2025-11-19 09:35,Terremoto
4.6,"27 km ENE of Hualien City, Taiwan",24.0608,121.8539,11.904,2025-11-19 09:25,Terremoto
3.73,"17 km WSW of Delta, B.C., MX",32.2791666666667,-115.350333333333,9.97,2025-11-19 09:19,Terremoto
2.07,"34 km E of West Yellowstone, Montana",44.6628333333333,-110.670333333333,7.73,2025-11-19 08:59,Terremoto
2.3090134172079653,"37 km NNE of Petersville, Alaska",62.81783676147461,-150.56106567382812,78.87432861328125,2025-11-19 08:57,Terremoto
2.29,"24 km WNW of Gabbs, Nevada",38.9119,-118.1958,6.3724,2025-11-19 08:43,Terremoto
2.6128937917028567,"73 km ENE of Port Alsworth, Alaska",60.35183715820312,-153.02957153320312,126.8338165283203,2025-11-19 08:40,Terremoto
4.9,south of the Fiji Islands,-24.072,-176.8865,182.553,2025-11-19 08:06,Terremoto
2.0957025189693383,"45 km NNE of Chase, Alaska",62.84165954589844,-149.8858642578125,69.85416412353516,2025-11-19 07:25,Terremoto
2.24,"4 km S of Indios, Puerto Rico",17.954,-66.824,17.37,2025-11-19 06:56,Terremoto
2.34,"4 km S of Indios, Puerto Rico",17.9543333333333,-66.8223333333333,15.15,2025-11-19 06:51,Terremoto
3.0700606516081295,"107 km SSE of Sand Point, Alaska",54.44384384155273,-159.84414672851562,30.603099822998047,2025-11-19 06:47,Terremoto
2.3560679455420623,"25 km ESE of Fox River, Alaska",59.8125,-150.5195770263672,45.28217315673828,2025-11-19 06:09,Terremoto
3.19,"8 km W of Templeton, CA",35.5573333333333,-120.791166666667,4.93,2025-11-19 06:00,Terremoto
2.292121063961907,"72 km WNW of Aleneva, Alaska",58.2174072265625,-154.0996856689453,70.85205841064453,2025-11-19 05:41,Terremoto
2.10647323322795,"25 km SSW of Chenega, Alaska",59.84735870361328,-148.130126953125,14.218420028686523,2025-11-19 05:34,Terremoto
4.5,"7 km NNW of La Reforma, Mexico",16.6849,-97.8718,35.0,2025-11-19 05:13,Terremoto
2.352897458906432,"25 km SSW of Petersville, Alaska",62.28019714355469,-150.9285888671875,74.88522338867188,2025-11-19 04:20,Terremoto
2.2140107599921013,"20 km W of Petersville, Alaska",62.47422409057617,-151.1587371826172,79.02351379394531,2025-11-19 04:18,Terremoto
2.1,"12 km ESE of La Malbaie, Canada",47.6013,-70.0114,12.836,2025-11-19 04:12,Terremoto
2.95,"134 km W of Petrolia, CA",40.4061666666667,-125.860166666667,10.0,2025-11-19 03:48,Terremoto
5.0,"131 km WSW of Lebu, Chile",-37.8809,-75.1065,10.0,2025-11-19 03:39,Terremoto
2.1266072582285864,"38 km SW of Nanwalek, Alaska",59.07593536376953,-152.32212829589844,35.84905242919922,2025-11-19 03:23,Terremoto
2.125103316722917,"23 km N of Fox River, Alaska",60.06900787353516,-151.01942443847656,58.94914245605469,2025-11-19 02:52,Terremoto
2.39982199582565,"65 km SE of Unalaska, Alaska",53.47664260864258,-165.80386352539062,23.45600700378418,2025-11-19 02:46,Terremoto
2.7,"9 km NE of Dorrance, Kansas",38.9061,-98.5152,5.0,2025-11-19 02:44,Terremoto
3.092527317365137,"111 km SSE of Sand Point, Alaska",54.44949340820312,-159.70401000976562,22.92854309082031,2025-11-19 02:35,Terremoto
2.0852306737824815,"6 km NW of Fishhook, Alaska",61.78935623168945,-149.30462646484375,16.339153289794922,2025-11-19 02:14,Terremoto
2.2679926913322337,"31 km NW of Cooper Landing, Alaska",60.70826721191406,-150.19285583496094,33.81095886230469,2025-11-19 01:39,Terremoto
2.31,"7 km WNW of Cobb, CA",38.8373336791992,-122.796836853027,2.3199999332428,2025-11-19 01:32,Terremoto
2.1,"37 km NNW of Toyah, Texas",31.611,-103.983,7.3688,2025-11-19 00:42,Terremoto
3.037691081008454,"29 km WSW of Elfin Cove, Alaska",58.1354866027832,-136.83192443847656,13.274391174316406,2025-11-19 00:28,Terremoto
2.3,"38 km ENE of McKinney Acres, Texas",32.423,-102.141,8.5693,2025-11-19 00:22,Terremoto
2.607742643272527,"62 km S of Ivanof Bay, Alaska",55.34043121337891,-159.43572998046875,11.163310050964355,2025-11-19 00:16,Terremoto
3.288193984103167,"62 km SE of Adak, Alaska",51.49199295043945,-175.9774932861328,36.12995529174805,2025-11-19 00:07,Terremoto
2.036031636552958,"38 km NNE of Chenega, Alaska",60.38983154296875,-147.78759765625,4.196297645568848,2025-11-18 23:58,Terremoto
2.7665417878725145,"92 km SSE of Sand Point, Alaska",54.55595016479492,-160.00347900390625,20.729707717895508,2025-11-18 23:50,Terremoto
2.762555274112396,"131 km SE of Chignik, Alaska",55.35142135620117,-157.1432342529297,19.302719116210938,2025-11-18 23:45,Terremoto
5.0,"133 km ESE of Yamada, Japan",39.2352,143.4678,10.0,2025-11-18 23:23,Terremoto
2.48896701518115,"59 km ESE of Yakutat, Alaska",59.36358642578125,-138.7474822998047,14.529284477233887,2025-11-18 23:14,Terremoto
2.2808244264205495,"52 km NNE of Petersville, Alaska",62.94595336914062,-150.48052978515625,100.90352630615234,2025-11-18 23:08,Terremoto
2.95,"16 km E of Seven Trees, CA",37.2861666666667,-121.655666666667,6.76,2025-11-18 22:48,Terremoto
5.0,"34 km NNE of Yaguaraparo, Venezuela",10.8709,-62.7566,122.975,2025-11-18 22:38,Terremoto
2.22,"3 km SSW of Guánica, Puerto Rico",17.9386666666667,-66.9225,14.98,2025-11-18 22:30,Terremoto
3.1081275675257287,"65 km S of Perryville, Alaska",55.32278442382812,-159.2198486328125,6.82376766204834,2025-11-18 22:00,Terremoto
3.583607036597627,"29 km SSW of Petersville, Alaska",62.25641250610352,-151.0235137939453,80.79100036621094,2025-11-18 21:59,Terremoto
2.3927822560012215,"60 km ESE of Sand Point, Alaska",55.17454528808594,-159.59536743164062,4.129709243774414,2025-11-18 21:58,Terremoto
3.2114441448166744,"103 km ESE of Adak, Alaska",51.51875686645508,-175.253662109375,21.34672737121582,2025-11-18 21:51,Terremoto
2.12,"24 km ENE of Halls Crossing, Utah",37.5145,-110.441166666667,6.05,2025-11-18 21:41,Terremoto
2.1539445780789555,"40 km WNW of Skwentna, Alaska",62.16509628295898,-152.075927734375,104.650390625,2025-11-18 19:59,Terremoto
5.4,"57 km WSW of Puerto Cortés, Costa Rica",8.7898,-84.0158,10.0,2025-11-18 19:36,Terremoto
3.085277853689987,"96 km WNW of Arctic Village, Alaska",68.61201477050781,-147.49163818359375,5.50523853302002,2025-11-18 19:34,Terremoto
3.041154473918687,"56 km WNW of Anchor Point, Alaska",59.89200210571289,-152.82044982910156,89.05310821533203,2025-11-18 18:57,Terremoto
2.0120046262215143,"15 km SSE of Adak, Alaska",51.74199295043945,-176.55584716796875,58.96525573730469,2025-11-18 18:38,Terremoto
4.8,West Chile Rise,-40.3808,-91.4641,10.0,2025-11-18 18:25,Terremoto
2.2462581181952674,"63 km SW of Sand Point, Alaska",54.90412902832031,-161.14520263671875,55.28202819824219,2025-11-18 18:20,Terremoto
2.1,"70 km SSE of Sand Point, Alaska",54.7915,-159.9297,13.324,2025-11-18 18:00,Terremoto
2.251656354465897,"41 km WNW of Nanwalek, Alaska",59.5618667602539,-152.5349884033203,77.04219055175781,2025-11-18 17:57,Terremoto
2.01,"13 km NNW of Wai‘ōhinu, Hawaii",19.1868333333333,-155.639166666667,8.33,2025-11-18 17:22,Terremoto
4.1,"89 km NNE of Taltal, Chile",-24.6548,-70.1632,55.661,2025-11-18 16:58,Terremoto
2.248422800910647,"18 km SSE of Cantwell, Alaska",63.23736953735352,-148.83657836914062,68.58302307128906,2025-11-18 16:52,Terremoto
2.5,"88 km S of Sand Point, Alaska",54.5468,-160.3121,11.214,2025-11-18 15:32,Terremoto
2.754466970962197,"85 km ENE of Circle, Alaska",66.06385803222656,-142.26943969726562,4.722712516784668,2025-11-18 15:25,Terremoto
2.3,"8 km W of Templeton, CA",35.5523333333333,-120.790333333333,4.75,2025-11-18 15:09,Terremoto
2.17,"7 km W of Templeton, CA",35.5518333333333,-120.7865,4.58,2025-11-18 15:06,Terremoto
4.11,"7 km W of Templeton, CA",35.5528333333333,-120.787833333333,4.92,2025-11-18 14:54,Terremoto
2.4,"24 km SSW of Westbrook, Texas",32.137,-101.076,8.7402,2025-11-18 14:36,Terremoto
2.4320476595282043,"88 km SSE of Sand Point, Alaska",54.58289337158203,-160.06033325195312,12.562138557434082,2025-11-18 14:32,Terremoto
2.180612389210613,"64 km E of Port Alsworth, Alaska",60.16203308105469,-153.16473388671875,141.58688354492188,2025-11-18 14:00,Terremoto
2.2035767941592557,"14 km W of Trapper Creek, Alaska",62.30476379394531,-150.50682067871094,7.790841579437256,2025-11-18 13:57,Terremoto
2.2104113835960884,"58 km W of Akhiok, Alaska",56.91948318481445,-155.1375732421875,9.09234619140625,2025-11-18 13:23,Terremoto
2.3640902756218307,"27 km E of Akhiok, Alaska",56.99390029907227,-153.72412109375,16.375064849853516,2025-11-18 12:48,Terremoto
4.4,"114 km SW of Bushehr, Iran",28.1992,50.0569,10.0,2025-11-18 12:46,Terremoto
2.1,"7 km NNW of Chacra, Colorado",39.6362,-107.473,12.847,2025-11-18 12:41,Terremoto
5.3,Mid-Indian Ridge,-11.9799,65.7397,10.0,2025-11-18 12:35,Terremoto
2.0,"24 km SSW of Westbrook, Texas",32.138,-101.08,8.8135,2025-11-18 12:13,Terremoto
2.2,"16 km SE of Coahoma, Texas",32.182,-101.191,8.8135,2025-11-18 12:02,Terremoto
4.7,south of the Fiji Islands,-23.2181,-179.6169,569.151,2025-11-18 11:42,Terremoto
2.7250697821706074,"89 km S of Sand Point, Alaska",54.54338836669922,-160.25282287597656,24.573652267456055,2025-11-18 11:29,Terremoto
2.37,"0 km WNW of Indios, Puerto Rico",17.9966666666667,-66.8283333333333,14.98,2025-11-18 11:17,Terremoto
3.703956940999132,"Rat Islands, Aleutian Islands, Alaska",51.67026138305664,178.00942993164062,52.67435073852539,2025-11-18 09:40,Terremoto
4.2,"16 km E of Ventotene, Italy",40.774,13.6198,406.415,2025-11-18 09:36,Terremoto
2.42,"12 km NNE of Ocotillo Wells, CA",33.2333333333333,-116.061333333333,3.4,2025-11-18 09:25,Terremoto
4.4,Banda Sea,-6.0388,129.7785,212.643,2025-11-18 07:58,Terremoto
2.2856627145787054,"17 km SW of Valdez, Alaska",61.01358032226562,-146.56597900390625,7.601637840270996,2025-11-18 07:56,Terremoto
3.1187573899077807,"162 km S of False Pass, Alaska",53.39582061767578,-163.6043701171875,28.684770584106445,2025-11-18 07:32,Terremoto
2.021143007472288,"55 km NNW of Petersville, Alaska",62.92930603027344,-151.28565979003906,108.07781219482422,2025-11-18 07:11,Terremoto
3.9,"201 km W of Bandon, Oregon",43.3816,-126.8597,10.0,2025-11-18 06:44,Terremoto
3.2,"177 km W of Ferndale, California",40.4962,-126.3506,10.0,2025-11-18 06:42,Terremoto
2.845366159752283,"111 km SSE of Sand Point, Alaska",54.37371063232422,-160.0308380126953,12.228836059570312,2025-11-18 05:52,Terremoto
2.108137504221125,"51 km SSW of Birch Creek, Alaska",65.82527923583984,-146.2346954345703,11.248650550842285,2025-11-18 05:38,Terremoto
2.1409138151858165,"8 km NNE of Houston, Alaska",61.70706939697266,-149.77626037597656,18.844284057617188,2025-11-18 05:24,Terremoto
4.8,"105 km ENE of Hachinohe, Japan",40.9125,142.6233,45.026,2025-11-18 05:21,Terremoto
2.58,"4 km SE of San Ramon, CA",37.7573333333333,-121.945333333333,9.0,2025-11-18 05:08,Terremoto
2.6,"104 km S of Sand Point, Alaska",54.4062,-160.2659,10.0,2025-11-18 04:31,Terremoto
4.9,"76 km WNW of San Antonio de los Cobres, Argentina",-24.0795,-67.0524,179.161,2025-11-18 04:11,Terremoto
4.5,"96 km SSE of Sand Point, Alaska",54.5099,-160.032,35.0,2025-11-18 04:08,Terremoto
2.3495112698710963,"44 km SSE of Akutan, Alaska",53.74638748168945,-165.59786987304688,55.00937271118164,2025-11-18 04:05,Terremoto
3.29,"4 km SE of San Ramon, CA",37.7555,-121.951666666667,9.34,2025-11-18 03:47,Terremoto
2.703965383688961,"57 km SSE of Adak, Alaska",51.43440246582031,-176.19970703125,24.828371047973633,2025-11-18 03:39,Terremoto
3.012123173386666,"65 km SE of Sand Point, Alaska",54.86661911010742,-159.8874969482422,30.513343811035156,2025-11-18 02:59,Terremoto
2.9554566415745325,"83 km ESE of Nikolski, Alaska",52.5704231262207,-167.7873992919922,3.393677234649658,2025-11-18 02:16,Terremoto
2.7,"140 km WSW of Adak, Alaska",51.4741666666667,-178.563166666667,6.39,2025-11-18 02:13,Terremoto
3.051776041903651,"92 km WSW of Adak, Alaska",51.60312652587891,-177.89405822753906,62.4283332824707,2025-11-18 02:08,Terremoto
2.01,"11 km SSE of Redway, CA",40.0291666666667,-123.786833333333,18.15,2025-11-18 01:45,Terremoto
2.0,"54 km S of Whites City, New Mexico",31.686,-104.419,6.3049,2025-11-18 01:29,Terremoto
4.2,western Xizang,32.6106,84.5712,10.0,2025-11-18 01:15,Terremoto
2.4049043836079367,"116 km NW of Yakutat, Alaska",60.29012298583984,-141.18023681640625,0.0,2025-11-18 00:11,Terremoto
2.4445229311285597,"102 km W of Akhiok, Alaska",56.82737350463867,-155.84124755859375,9.417473793029785,2025-11-17 23:55,Terremoto
2.210026824940257,"27 km SSE of Denali National Park, Alaska",63.33348083496094,-151.4368896484375,11.068461418151855,2025-11-17 23:49,Terremoto
3.44,"20 km SSW of Saint Croix, U.S. Virgin Islands",17.5693333333333,-64.8383333333333,120.68,2025-11-17 23:24,Terremoto
2.0592382814221097,"55 km SSE of Kokhanok, Alaska",58.9554557800293,-154.53919982910156,128.17379760742188,2025-11-17 23:13,Terremoto
4.5,"44 km ESE of Yamada, Japan",39.3231,142.4373,49.641,2025-11-17 23:05,Terremoto
2.0494458404399984,"87 km ESE of McCarthy, Alaska",61.21195602416992,-141.35325622558594,12.86293888092041,2025-11-17 22:44,Terremoto
2.6662450268385984,"15 km NE of Susitna North, Alaska",62.26131820678711,-149.64593505859375,50.1187629699707,2025-11-17 21:56,Terremoto
4.9,"Kermadec Islands, New Zealand",-30.4145,-177.931,35.0,2025-11-17 21:55,Terremoto
2.1,"70 km WSW of Nikolski, Alaska",52.8038333333333,-169.883,3.02,2025-11-17 21:52,Terremoto
3.3,"116 km S of Sand Point, Alaska",54.3139,-160.1475,10.0,2025-11-17 21:38,Terremoto
2.1,"58 km S of Whites City, New Mexico",31.65,-104.381,5.3308,2025-11-17 21:22,Terremoto
4.6,"160 km NNW of Sola, Vanuatu",-12.4816,167.1519,243.635,2025-11-17 21:19,Terremoto
2.0333397856795155,"68 km SE of King Cove, Alaska",54.553955078125,-161.70803833007812,5.118599891662598,2025-11-17 21:18,Terremoto
3.0,"57 km S of Whites City, New Mexico",31.656,-104.38,6.0999,2025-11-17 21:18,Terremoto
4.3,"75 km W of San Antonio de los Cobres, Argentina",-24.087,-67.0505,229.263,2025-11-17 21:07,Terremoto
3.67,"4 km NW of Little America, Wyoming",41.5773333333333,-109.895166666667,-2.39,2025-11-17 20:39,Terremoto
4.2,"22 km NE of Puyo, Ecuador",-1.3477,-77.8529,179.509,2025-11-17 20:13,Terremoto
2.0,"57 km S of Whites City, New Mexico",31.656,-104.421,6.0999,2025-11-17 20:05,Terremoto
3.2,"188 km W of Bandon, Oregon",43.3992,-126.6968,10.0,2025-11-17 19:21,Terremoto
4.5,"11 km WSW of Āwash, Ethiopia",8.9288,40.0784,10.0,2025-11-17 18:59,Terremoto
2.11,"5 km SSW of Tallaboa, Puerto Rico",17.9533333333333,-66.7441666666667,16.7,2025-11-17 18:36,Terremoto
4.5,"29 km WNW of Skýros, Greece",39.0421,24.268,10.0,2025-11-17 18:04,Terremoto
2.9,"58 km S of Whites City, New Mexico",31.651,-104.379,6.0999,2025-11-17 17:37,Terremoto
2.3,"58 km S of Whites City, New Mexico",31.645,-104.381,6.8176,2025-11-17 17:37,Terremoto
3.4,"57 km S of Whites City, New Mexico",31.656,-104.382,5.946,2025-11-17 17:36,Terremoto
2.76,"29 km W of Pole Ojea, Puerto Rico",17.9485,-67.4595,10.97,2025-11-17 17:25,Terremoto
5.2,"108 km E of Miyako, Japan",39.7568,143.1957,33.331,2025-11-17 16:06,Terremoto
4.7,"52 km WSW of Puerto Cortés, Costa Rica",8.8413,-83.9849,10.0,2025-11-17 15:30,Terremoto
2.0,"8 km E of Salamatof, Alaska",60.6189,-151.1724,55.5,2025-11-17 15:24,Terremoto
3.16,"52 km NNW of Rachel, Nevada",38.0915,-115.9429,6.8629,2025-11-17 15:19,Terremoto
2.2,"23 km WSW of Trapper Creek, Alaska",62.2194,-150.6436,42.1,2025-11-17 14:39,Terremoto
2.3,"57 km S of Whites City, New Mexico",31.656,-104.39,6.0999,2025-11-17 14:34,Terremoto
5.3,"12 km WSW of Ciudad Sandino, Nicaragua",12.1277,-86.4514,128.024,2025-11-17 14:23,Terremoto
2.0,"36 km ESE of Malaga, New Mexico",32.065,-103.733,7.0355,2025-11-17 13:10,Terremoto
2.7,"58 km S of Whites City, New Mexico",31.645,-104.404,6.7627,2025-11-17 12:26,Terremoto
2.5,"54 km S of Whites City, New Mexico",31.683,-104.419,5.6384,2025-11-17 12:19,Terremoto
2.19,"2 km NW of Tallaboa, Puerto Rico",18.0053333333333,-66.7321666666667,13.14,2025-11-17 12:07,Terremoto
2.1,"18 km NNW of Fishhook, Alaska",61.9071,-149.3348,1.4,2025-11-17 10:52,Terremoto
2.1,"55 km S of Whites City, New Mexico",31.679,-104.422,6.0999,2025-11-17 10:35,Terremoto
2.12,"11 km SSE of Fern Forest, Hawaii",19.3733333333333,-155.0835,8.0,2025-11-17 09:48,Terremoto
5.3,"61 km SW of Modisi, Indonesia",0.106,124.0046,119.483,2025-11-17 09:12,Terremoto
2.2,"31 km NW of Valdez, Alaska",61.3442,-146.744,21.3,2025-11-17 08:51,Terremoto
2.3,"17 km NW of Fishhook, Alaska",61.852,-149.4678,33.8,2025-11-17 08:39,Terremoto
2.29,"2 km NNW of Ridgely, Tennessee",36.2863333333333,-89.4986666666667,7.85,2025-11-17 08:26,Terremoto
2.2,"60 km WNW of Anchor Point, Alaska",59.9291,-152.8754,109.8,2025-11-17 07:26,Terremoto
3.37,"4 km WSW of Delta, B.C., MX",32.3358333,-115.2321667,27.06,2025-11-17 07:16,Terremoto
2.1,"49 km SSW of Birch Creek, Alaska",65.8606,-146.3129,0.0,2025-11-17 07:04,Terremoto
4.9,"90 km SE of Vilyuchinsk, Russia",52.2687,159.1781,71.547,2025-11-17 06:59,Terremoto
4.6,"6 km NW of Bagalangit, Philippines",13.7424,120.8377,146.927,2025-11-17 06:54,Terremoto
5.0,Balleny Islands region,-61.1895,159.6597,10.0,2025-11-17 06:48,Terremoto
4.3,"7 km SW of Préveza, Greece",38.9137,20.6838,10.0,2025-11-17 06:44,Terremoto
2.0,"54 km S of Whites City, New Mexico",31.684,-104.42,5.6897,2025-11-17 06:44,Terremoto
2.3,"55 km S of Whites City, New Mexico",31.679,-104.411,5.8179,2025-11-17 06:38,Terremoto
2.1,"26 km S of Westbrook, Texas",32.118,-101.045,8.4229,2025-11-17 06:22,Terremoto
2.4,"54 km S of Whites City, New Mexico",31.684,-104.419,6.0999,2025-11-17 05:57,Terremoto
4.2,south of the Fiji Islands,-25.1755,179.1443,577.565,2025-11-17 05:08,Terremoto
3.43,"85 km NE of Cruz Bay, U.S. Virgin Islands",18.7731666666667,-64.1331666666667,45.85,2025-11-17 05:00,Terremoto
3.5,"13 km W of Denali Park, Alaska",63.7172,-149.1845,7.1,2025-11-17 03:57,Terremoto
2.1,"1 km ESE of Susitna North, Alaska",62.1523,-149.8198,4.6,2025-11-17 03:22,Terremoto
2.64,"12 km SSW of Tres Pinos, CA",36.6823333333333,-121.353666666667,1.06,2025-11-17 03:13,Terremoto
